activity_id,customer_id,activity_date,session_length_min,pages_viewed,cart_additions,promo_clicked,coupon_shown,coupon_redeemed,support_chat_started,refund_requested,shipping_delay_flag,device_type,campaign_id,event_source,event_batch_id
5952,1524,2026-03-24,12.4,10,0,1,0,0,0,0,0,mobile,C3,email,B607
5949,1524,2026-03-26,7.4,13,0,1,0,1,0,0,0,desktop,C5,push,B901
5959,1525,2026-01-19,13.8,8,2,0,0,0,0,0,0,mobile,C2,push,B785
5958,1525,2026-01-25,15.3,10,0,0,1,0,1,0,0,mobile,C5,email,B874
5960,1525,2026-02-14,11.6,7,1,1,0,0,1,0,0,mobile,C2,push,B967
5962,1525,2026-02-18,7.0,7,1,0,0,0,0,0,0,mobile,C1,email,B687
5961,1525,2026-02-25,13.7,12,1,0,1,0,0,0,0,tablet,C3,site,B710
5963,1526,2026-01-03,15.5,12,2,1,0,0,0,0,0,mobile,C4,ad,B637
5965,1527,2026-01-22,11.9,8,0,1,0,0,0,0,0,mobile,C4,ad,B357
5966,1527,2026-01-22,14.2,10,1,1,0,0,0,0,0,mobile,C1,site,B566
5967,1527,2026-02-12,9.7,12,1,0,0,0,0,0,0,desktop,C3,site,B696
5964,1527,2026-02-19,2.3,8,1,1,0,1,0,0,0,mobile,C5,site,B579
5977,1528,2026-01-03,12.2,8,2,1,1,0,0,0,0,desktop,C3,email,B164
5969,1528,2026-01-08,8.3,8,1,0,1,0,0,0,0,desktop,C3,site,B524
5971,1528,2026-01-12,10.8,5,3,0,1,0,0,0,0,mobile,C4,email,B891
5968,1528,2026-01-26,12.9,7,1,0,0,0,0,0,0,mobile,C2,ad,B226
5972,1528,2026-02-03,9.8,7,3,0,0,0,0,0,0,mobile,C1,push,B848
5976,1528,2026-02-09,10.3,9,2,0,1,0,0,0,0,mobile,C4,site,B526
5973,1528,2026-02-12,2.1,5,0,0,1,0,0,0,0,mobile,C1,push,B878
5979,1528,2026-02-14,1.0,7,2,0,0,0,0,0,0,desktop,C3,push,B812
5974,1528,2026-02-15,8.1,14,2,0,1,0,0,1,0,mobile,C5,email,B383
5970,1528,2026-02-24,11.7,5,0,0,0,0,0,0,0,mobile,C5,push,B455
5978,1528,2026-03-11,7.1,4,0,0,0,0,0,1,0,mobile,C4,site,B613
5975,1528,2026-03-26,1.4,10,0,0,0,0,0,0,0,tablet,C5,site,B296
5981,1529,2026-02-04,15.0,15,0,0,0,0,0,0,0,tablet,C4,site,B898
5980,1529,2026-02-18,1.9,6,0,0,0,1,0,0,0,mobile,C2,site,B722
5982,1530,2026-01-04,9.4,11,2,0,1,0,0,0,0,desktop,C5,site,B271
5986,1530,2026-01-05,8.5,7,1,0,1,0,0,0,0,mobile,C2,ad,B684
5983,1530,2026-01-10,11.0,6,3,0,0,0,0,0,0,mobile,C5,ad,B334
5984,1530,2026-02-03,12.5,9,1,0,0,0,0,0,0,desktop,C4,push,B933
5985,1530,2026-03-20,7.4,8,0,0,1,0,0,0,0,mobile,C1,email,B774
5991,1531,2026-01-26,7.5,9,0,0,0,0,0,0,0,desktop,C3,site,B667
5988,1531,2026-01-31,4.2,6,0,0,0,0,0,0,0,mobile,C1,site,B698
5989,1531,2026-02-02,1.0,9,2,1,0,0,1,0,0,mobile,C2,email,B665
5990,1531,2026-02-17,14.8,11,2,0,0,0,0,0,0,tablet,C1,push,B311
5993,1531,2026-02-22,11.3,5,0,0,1,0,0,0,0,desktop,C1,site,B685
5992,1531,2026-03-01,5.3,7,0,1,0,0,0,0,0,desktop,C1,site,B762
5987,1531,2026-03-24,7.8,8,1,0,0,0,0,0,0,desktop,C1,ad,B671
5994,1532,2026-03-07,4.8,5,0,0,1,0,0,0,0,mobile,C4,site,B148
5995,1532,2026-03-07,7.8,7,2,0,0,0,0,0,0,tablet,C5,email,B436
5996,1532,2026-03-30,6.2,14,1,1,0,0,0,0,0,mobile,C5,site,B603
5998,1533,2026-01-04,1.0,11,1,1,0,1,0,0,0,tablet,C3,site,B615
5999,1533,2026-01-12,7.6,6,0,0,0,1,0,0,0,mobile,C1,email,B983
5997,1533,2026-02-17,1.8,5,0,0,0,0,0,0,0,mobile,C1,site,B593
6002,1533,2026-03-06,11.7,9,0,0,1,0,0,0,0,mobile,C4,site,B121
6003,1533,2026-03-06,5.4,6,2,0,1,0,0,0,0,mobile,C4,site,B315
6000,1533,2026-03-16,20.1,8,1,1,1,0,0,0,0,mobile,C1,ad,B601
6001,1533,2026-03-17,8.8,11,0,0,0,0,0,0,0,mobile,C5,ad,B875
6004,1534,2026-01-29,1.4,13,1,0,0,0,0,0,0,tablet,C2,site,B624
6005,1534,2026-02-09,13.4,12,3,0,0,0,0,0,0,desktop,C2,email,B150
6007,1534,2026-02-26,1.1,13,1,0,0,0,0,0,0,desktop,C4,push,B517
6006,1534,2026-03-05,6.9,5,2,0,1,0,1,0,0,mobile,C5,site,B311
6008,1534,2026-03-24,1.0,8,0,0,1,0,0,0,0,tablet,C4,ad,B744
6009,1535,2026-01-20,13.8,8,3,0,0,0,0,0,0,mobile,C5,site,B479
6010,1535,2026-02-27,8.4,8,4,0,0,0,0,0,1,mobile,C2,site,B458
6012,1536,2026-01-09,11.4,5,2,0,0,0,0,0,0,tablet,C3,email,B950
6014,1536,2026-01-14,15.5,8,1,1,1,0,0,0,0,desktop,C1,email,B681
6015,1536,2026-02-03,10.5,6,2,0,0,0,0,0,0,tablet,C5,site,B616
6013,1536,2026-02-06,10.1,8,0,0,0,0,0,0,0,tablet,C1,push,B740
6011,1536,2026-02-20,1.0,6,0,0,0,0,0,1,0,desktop,C4,site,B125
6018,1537,2026-01-17,7.3,7,3,0,1,0,1,0,0,mobile,C5,site,B626
6017,1537,2026-02-02,7.0,4,1,1,1,0,0,0,0,mobile,C2,ad,B515
6016,1537,2026-02-26,8.5,8,1,0,0,1,0,0,0,mobile,C1,email,B972
6021,1538,2026-01-01,7.8,10,0,0,0,0,0,0,0,mobile,C3,email,B970
6019,1538,2026-01-08,6.5,7,1,0,0,0,0,0,0,mobile,C5,site,B665
6020,1538,2026-01-18,12.1,12,2,0,0,0,1,0,0,mobile,C5,ad,B608
6023,1538,2026-02-07,6.9,10,1,0,0,0,0,0,0,mobile,C5,email,B298
6022,1538,2026-03-26,12.5,14,2,0,0,1,1,0,0,tablet,C5,ad,B423
6024,1539,2026-01-08,9.6,11,2,1,0,0,1,0,0,mobile,C4,ad,B983
6025,1539,2026-01-24,6.8,9,0,0,0,0,0,0,0,mobile,C1,site,B358
6028,1540,2026-01-02,14.5,6,1,0,0,0,0,0,0,mobile,C2,site,B864
6027,1540,2026-02-11,13.3,9,0,0,1,0,0,0,0,mobile,C4,email,B992
6026,1540,2026-02-14,17.2,13,2,0,0,0,0,0,0,mobile,C1,push,B986
6029,1541,2026-01-02,7.5,9,0,0,0,0,0,0,0,mobile,C2,site,B843
6030,1541,2026-01-19,1.0,12,2,0,0,0,0,1,0,mobile,C3,site,B858
6032,1541,2026-02-15,5.8,7,1,1,1,0,0,0,0,mobile,C2,ad,B266
6031,1541,2026-03-05,6.9,10,2,0,0,0,0,0,0,mobile,C3,ad,B877
6035,1542,2026-01-07,10.4,9,3,0,1,0,0,0,0,desktop,C4,ad,B152
6034,1542,2026-01-27,10.2,8,2,1,0,0,1,0,0,desktop,C4,site,B160
6033,1542,2026-03-20,9.3,16,1,0,0,0,1,0,0,mobile,C3,push,B552
6042,1543,2026-01-08,1.2,8,4,0,1,0,0,0,0,tablet,C1,ad,B521
6036,1543,2026-01-25,4.5,4,0,1,1,1,0,0,0,tablet,C2,site,B171
6037,1543,2026-02-02,17.5,11,0,0,0,0,0,0,0,desktop,C4,site,B924
6038,1543,2026-02-13,16.8,11,1,0,1,1,0,0,0,mobile,C2,ad,B792
6041,1543,2026-02-13,15.5,11,1,0,1,0,0,0,0,mobile,C4,site,B437
6039,1543,2026-02-23,6.7,11,1,0,1,0,0,0,0,tablet,C1,site,B612
6040,1543,2026-03-03,10.9,7,0,0,0,0,0,0,0,mobile,C4,email,B172
6047,1544,2026-01-02,18.0,9,2,0,0,0,1,0,0,tablet,C3,ad,B617
6045,1544,2026-01-04,16.0,12,1,0,0,0,0,0,0,mobile,C4,ad,B722
6043,1544,2026-02-12,10.3,6,0,0,0,0,0,0,0,tablet,C1,site,B384
6046,1544,2026-02-23,14.1,11,2,0,0,0,0,1,0,tablet,C3,site,B944
6044,1544,2026-02-27,11.0,10,1,1,0,0,0,0,0,mobile,C2,site,B349
6048,1545,2025-12-31,5.2,6,0,0,1,0,0,0,0,tablet,C4,ad,B761
6053,1545,2026-01-12,7.4,12,2,1,0,1,1,0,1,mobile,C1,ad,B555
6052,1545,2026-01-21,4.0,13,0,0,0,1,0,0,0,tablet,C5,site,B747
6051,1545,2026-01-30,10.4,9,2,0,0,0,0,0,0,mobile,C3,email,B876
6049,1545,2026-03-06,15.8,6,3,0,0,0,0,0,0,mobile,C5,push,B226
6050,1545,2026-03-19,4.0,11,1,0,0,0,0,0,0,mobile,C4,ad,B568
6057,1546,2026-02-05,12.2,11,0,0,1,0,0,0,0,tablet,C3,email,B314
6056,1546,2026-03-02,1.7,8,1,1,0,0,0,0,0,mobile,C3,site,B107
6055,1546,2026-03-08,9.5,10,1,0,0,0,0,1,0,tablet,C4,site,B818
6054,1546,2026-03-25,9.3,8,2,0,0,0,0,0,0,desktop,C5,email,B646
6058,1547,2026-03-02,10.1,14,1,1,0,0,0,0,0,tablet,C3,ad,B435
6064,1548,2026-01-13,11.4,12,2,0,1,0,0,0,0,tablet,C5,email,B983
6062,1548,2026-01-26,13.1,5,0,0,0,0,1,0,0,mobile,C1,site,B876
6063,1548,2026-02-03,14.7,12,0,0,0,0,1,0,0,desktop,C2,site,B490
6061,1548,2026-02-04,10.0,11,1,0,0,0,0,0,0,desktop,C3,ad,B143
6059,1548,2026-03-13,4.6,6,1,1,0,0,0,1,0,mobile,C4,push,B623
6060,1548,2026-03-16,9.3,6,1,1,0,0,0,0,0,mobile,C4,site,B868
6068,1549,2026-01-15,8.2,11,1,0,1,0,0,0,0,desktop,C1,site,B195
6066,1549,2026-01-23,4.0,4,1,0,1,0,0,0,0,desktop,C5,push,B201
6065,1549,2026-01-26,11.2,6,1,0,0,0,0,0,0,mobile,C1,push,B577
6067,1549,2026-03-26,15.6,6,2,0,1,0,0,0,0,mobile,C1,ad,B552
6069,1550,2026-01-28,19.6,8,1,0,0,0,0,0,0,mobile,C4,ad,B206
6070,1551,2026-02-21,9.4,10,1,1,0,1,0,0,1,mobile,C2,ad,B595
6071,1551,2026-02-21,9.1,7,1,0,1,0,0,0,0,tablet,C3,site,B926
6073,1551,2026-02-26,7.5,12,0,0,0,0,0,0,0,desktop,C1,site,B485
6072,1551,2026-03-28,9.4,4,0,0,0,0,0,0,0,mobile,C4,email,B630
6076,1552,2026-01-08,17.2,8,2,0,1,1,0,0,0,mobile,C3,site,B712
6075,1552,2026-02-06,11.0,10,1,0,1,0,0,0,0,desktop,C2,ad,B656
6074,1552,2026-03-26,5.0,6,1,1,0,0,0,0,0,desktop,C1,ad,B224
6079,1553,2026-01-04,5.2,4,0,1,0,0,0,0,0,desktop,C3,email,B715
6077,1553,2026-01-07,1.8,15,0,0,0,0,0,0,0,tablet,C4,site,B660
6078,1553,2026-02-09,5.9,9,1,0,1,0,0,0,0,mobile,C1,email,B564
6083,1554,2026-01-08,14.5,7,0,0,0,0,0,0,0,tablet,C2,ad,B334
6080,1554,2026-01-23,8.2,8,0,0,0,0,0,0,0,mobile,C5,email,B300
6085,1554,2026-02-23,5.0,8,1,1,1,0,0,0,0,desktop,C1,push,B507
6082,1554,2026-02-27,14.2,14,1,1,1,0,0,0,0,tablet,C1,email,B180
6084,1554,2026-03-08,10.3,10,1,1,1,0,0,0,0,desktop,C1,site,B184
6081,1554,2026-03-21,10.5,9,1,0,0,0,0,0,0,desktop,C3,ad,B789
6087,1555,2026-01-15,15.8,9,3,0,0,0,0,0,0,desktop,C1,email,B260
6086,1555,2026-03-24,6.4,6,0,0,0,0,0,0,1,mobile,C2,site,B191
6088,1556,2026-01-07,10.9,10,1,0,0,0,1,0,0,mobile,C1,ad,B823
6091,1556,2026-01-20,9.6,12,1,0,0,0,0,1,0,tablet,C4,push,B302
6092,1556,2026-01-30,5.5,10,1,0,0,0,0,0,0,mobile,C1,site,B942
6093,1556,2026-02-13,9.1,9,3,0,0,1,0,0,0,mobile,C3,site,B422
6090,1556,2026-02-19,15.0,7,0,0,0,0,0,0,0,mobile,C4,site,B726
6089,1556,2026-03-06,15.1,8,1,0,0,0,0,0,0,tablet,C3,email,B601
6094,1556,2026-03-12,4.9,7,0,1,0,1,0,0,0,mobile,C5,email,B879
6096,1557,2026-02-01,3.8,10,0,1,1,0,0,0,0,mobile,C3,site,B458
6095,1557,2026-03-06,14.0,8,0,0,1,0,0,0,0,mobile,C3,site,B281
6100,1558,2026-03-02,3.7,10,1,1,0,0,0,0,0,desktop,C3,email,B378
6097,1558,2026-03-07,3.3,7,1,0,0,0,0,0,0,mobile,C2,push,B624
6099,1558,2026-03-15,11.5,12,2,0,0,0,0,0,0,desktop,C5,site,B265
6098,1558,2026-03-17,14.5,10,0,0,1,0,0,0,0,desktop,C2,ad,B459
6101,1559,2026-01-08,11.9,13,1,1,0,0,0,0,0,mobile,C1,email,B142
6104,1559,2026-01-19,8.4,14,1,0,0,1,0,0,0,tablet,C1,site,B966
6105,1559,2026-01-21,6.5,6,3,0,0,0,0,0,0,mobile,C3,site,B414
6102,1559,2026-02-22,4.4,13,2,0,0,0,0,0,0,mobile,C5,push,B588
6103,1559,2026-03-12,8.7,13,1,0,1,0,0,0,0,tablet,C4,site,B121
6108,1560,2026-02-01,13.1,15,1,0,0,0,0,0,0,mobile,C2,email,B747
6107,1560,2026-03-10,1.0,5,2,0,0,0,0,0,0,tablet,C1,site,B875
6106,1560,2026-03-28,9.7,12,0,0,0,0,1,0,0,tablet,C4,email,B136
6112,1561,2026-01-03,20.2,16,3,0,0,0,0,0,0,mobile,C1,email,B504
6109,1561,2026-01-05,13.4,6,0,0,1,0,1,0,0,mobile,C3,push,B994
6113,1561,2026-01-25,10.2,11,1,0,0,0,0,0,0,tablet,C1,ad,B726
6111,1561,2026-01-31,15.7,12,0,0,0,1,0,0,0,mobile,C1,site,B939
6110,1561,2026-02-22,12.8,17,2,0,1,0,0,0,1,mobile,C4,site,B191
6114,1562,2026-01-19,1.0,5,3,0,0,1,0,0,0,tablet,C3,site,B915
6115,1562,2026-03-30,5.9,6,1,1,0,0,0,0,1,tablet,C3,site,B893
6117,1563,2026-01-07,14.9,9,0,0,1,0,0,0,0,desktop,C3,site,B899
6118,1563,2026-02-05,7.2,6,1,0,1,0,0,0,0,mobile,C5,site,B517
6116,1563,2026-02-18,13.1,10,0,0,0,0,0,0,0,mobile,C1,site,B894
6120,1564,2026-02-25,13.4,13,1,0,0,0,0,0,0,tablet,C5,push,B590
6119,1564,2026-03-02,6.2,7,2,0,1,0,0,0,0,desktop,C5,site,B422
6122,1565,2026-01-30,7.4,9,1,0,0,0,0,0,0,tablet,C3,ad,B504
6121,1565,2026-02-07,14.7,5,1,0,1,1,0,0,0,mobile,C4,push,B554
6124,1566,2026-01-10,6.8,7,1,0,1,0,0,0,1,desktop,C4,site,B551
6123,1566,2026-02-13,12.3,11,2,0,0,1,0,0,0,desktop,C3,site,B535
6125,1567,2026-02-05,9.7,9,1,0,0,0,0,0,0,mobile,C2,site,B537
6126,1567,2026-02-25,8.2,12,2,1,1,0,0,0,0,desktop,C3,site,B757
6127,1568,2026-01-04,9.2,9,1,0,0,0,0,0,0,mobile,C3,site,B888
6132,1568,2026-02-18,5.6,10,2,0,1,0,0,0,0,mobile,C4,site,B307
6128,1568,2026-02-26,7.0,4,0,0,0,1,0,0,0,desktop,C2,email,B292
6129,1568,2026-03-12,12.5,6,2,0,0,0,1,0,0,mobile,C4,site,B536
6130,1568,2026-03-19,9.1,11,1,0,0,0,0,0,0,mobile,C2,ad,B729
6131,1568,2026-03-20,7.8,6,1,0,0,0,0,1,0,mobile,C4,site,B740
6134,1569,2026-01-03,8.8,4,1,0,1,1,1,1,0,tablet,C3,email,B769
6133,1569,2026-02-15,7.3,8,0,1,1,0,0,0,0,mobile,C2,site,B266
6138,1570,2026-01-17,11.8,6,0,0,0,0,0,0,0,tablet,C1,email,B334
6136,1570,2026-02-05,13.5,11,0,1,0,0,0,0,0,desktop,C2,email,B198
6139,1570,2026-02-28,6.5,10,0,0,0,0,0,0,0,tablet,C4,site,B269
6137,1570,2026-03-04,12.7,6,0,1,0,1,0,0,0,mobile,C3,site,B984
6135,1570,2026-03-30,7.3,9,0,0,0,0,0,0,0,tablet,C4,push,B145
6141,1571,2026-02-04,10.7,11,0,0,0,0,0,0,0,mobile,C1,ad,B395
6140,1571,2026-02-06,1.1,4,1,0,0,0,0,0,0,mobile,C5,site,B125
6143,1571,2026-03-15,10.2,12,0,1,0,0,0,0,0,tablet,C3,site,B800
6142,1571,2026-03-22,2.9,8,2,0,0,0,0,0,0,tablet,C4,ad,B657
6145,1572,2026-03-07,15.1,12,2,1,0,0,0,0,0,mobile,C1,site,B274
6144,1572,2026-03-21,2.6,6,1,1,0,0,0,1,0,mobile,C4,site,B900
6149,1573,2026-02-11,7.7,8,1,0,0,0,0,0,0,mobile,C4,push,B882
6148,1573,2026-03-07,17.9,11,0,1,1,0,0,0,1,desktop,C3,ad,B229
6147,1573,2026-03-09,9.2,9,1,0,1,0,0,0,0,mobile,C2,site,B417
6150,1573,2026-03-11,13.4,9,2,0,0,0,0,0,0,mobile,C3,email,B353
6146,1573,2026-03-29,12.2,10,0,0,1,0,0,0,0,mobile,C1,push,B741
6151,1574,2026-01-31,15.3,8,3,0,0,0,0,0,0,tablet,C3,site,B993
6154,1574,2026-03-06,2.3,11,0,0,0,0,0,0,0,mobile,C4,push,B637
6152,1574,2026-03-10,13.4,4,1,0,0,0,0,0,0,tablet,C4,site,B588
6153,1574,2026-03-19,4.1,7,0,0,0,1,0,0,0,mobile,C5,site,B674
6156,1575,2026-02-18,7.1,4,1,0,1,0,0,0,0,mobile,C4,site,B719
6155,1575,2026-02-21,5.5,6,1,0,0,1,0,0,0,desktop,C5,push,B794
6159,1576,2026-01-30,4.8,13,0,0,0,0,0,0,0,mobile,C1,site,B758
6158,1576,2026-02-02,10.8,11,2,0,0,1,0,0,0,mobile,C5,email,B654
6157,1576,2026-02-04,3.9,10,0,0,0,0,0,0,0,tablet,C5,push,B889
6161,1576,2026-02-14,11.6,10,1,0,0,0,0,0,0,mobile,C2,email,B717
6160,1576,2026-02-16,11.1,9,2,0,0,0,0,0,0,desktop,C5,site,B581
6162,1576,2026-03-13,6.6,9,4,0,1,0,0,0,1,desktop,C3,ad,B879
6164,1577,2026-01-16,5.1,7,2,0,1,0,0,0,0,mobile,C1,ad,B666
6163,1577,2026-02-11,5.6,8,0,0,0,0,0,0,1,mobile,C4,ad,B784
6165,1577,2026-03-19,3.7,7,2,0,1,0,0,0,0,mobile,C2,site,B559
6166,1578,2026-01-02,6.2,16,1,0,0,0,0,0,0,mobile,C2,email,B890
6168,1578,2026-01-10,10.4,9,2,0,1,0,0,0,0,desktop,C4,site,B778
6167,1578,2026-03-12,6.6,15,0,0,0,0,0,0,0,mobile,C4,email,B855
6169,1579,2026-01-23,11.6,13,0,0,0,0,0,0,0,mobile,C2,site,B619
6170,1579,2026-03-26,6.0,9,1,0,0,0,0,0,0,mobile,C1,ad,B464
6172,1580,2026-03-05,11.8,15,0,0,1,0,0,0,0,mobile,C4,site,B335
6171,1580,2026-03-14,11.8,8,1,0,0,0,0,0,0,mobile,C1,ad,B137
6173,1580,2026-03-14,2.6,11,1,0,0,0,0,0,0,desktop,C3,site,B792
6174,1580,2026-03-20,4.4,5,1,0,1,0,0,0,0,tablet,C1,email,B961
6177,1581,2025-12-31,4.2,10,1,1,0,0,0,0,1,desktop,C5,site,B434
6176,1581,2026-02-11,11.0,10,0,0,1,0,0,0,0,mobile,C4,ad,B888
6175,1581,2026-03-21,12.2,11,2,0,0,0,1,0,0,tablet,C1,site,B874
6178,1582,2026-01-18,4.0,9,3,0,1,0,0,0,0,tablet,C2,email,B414
6179,1582,2026-01-30,4.9,9,1,0,0,0,0,0,0,desktop,C3,ad,B128
6180,1582,2026-02-25,9.8,11,1,0,0,0,0,0,0,tablet,C3,email,B956
6181,1582,2026-03-01,8.9,8,1,0,0,0,0,0,0,mobile,C2,ad,B890
6187,1583,2025-12-31,8.7,6,3,1,0,0,0,0,0,tablet,C2,push,B185
6185,1583,2026-01-10,13.4,9,1,1,0,0,0,0,0,mobile,C5,email,B236
6189,1583,2026-01-10,6.9,5,1,1,1,0,0,0,0,mobile,C1,ad,B290
6182,1583,2026-01-11,8.8,11,2,0,1,0,0,0,0,desktop,C1,email,B371
6184,1583,2026-01-24,4.3,11,2,0,0,0,0,0,0,mobile,C1,site,B940
6188,1583,2026-03-04,8.8,11,1,0,1,0,0,0,0,mobile,C2,site,B432
6186,1583,2026-03-11,7.9,7,1,0,0,0,1,0,0,mobile,C2,ad,B360
6183,1583,2026-03-16,10.4,12,4,0,0,0,0,0,0,desktop,C5,site,B875
6194,1584,2026-01-03,8.1,13,2,0,0,0,0,0,0,tablet,C2,site,B918
6191,1584,2026-01-31,9.6,12,1,1,0,0,0,0,1,desktop,C2,email,B841
6193,1584,2026-02-09,2.4,10,1,0,1,0,0,0,0,mobile,C1,site,B798
6190,1584,2026-02-17,8.9,9,2,1,0,1,0,0,0,mobile,C1,site,B658
6192,1584,2026-02-25,1.0,11,1,0,0,0,0,0,0,desktop,C1,site,B816
6195,1585,2026-01-16,18.1,14,0,0,1,0,0,0,0,mobile,C4,email,B160
6196,1585,2026-03-11,13.2,8,1,1,1,0,0,0,0,mobile,C1,site,B549
6197,1586,2026-02-09,17.5,9,1,0,0,0,1,0,0,desktop,C3,site,B925
6199,1586,2026-02-25,16.9,11,0,1,1,1,0,0,0,mobile,C1,site,B923
6198,1586,2026-03-14,14.5,11,3,0,1,1,0,0,0,tablet,C1,email,B755
6204,1587,2026-01-06,15.3,12,1,0,0,0,0,0,0,mobile,C4,ad,B743
6203,1587,2026-01-13,1.9,7,0,0,0,0,0,0,0,mobile,C1,site,B753
6202,1587,2026-01-17,6.4,6,2,1,0,0,0,0,0,mobile,C1,push,B402
6200,1587,2026-01-28,11.8,12,3,0,1,0,0,0,0,mobile,C2,site,B796
6201,1587,2026-03-18,10.6,8,0,0,0,0,0,0,0,mobile,C4,site,B331
6205,1588,2026-01-11,12.9,15,1,0,1,0,0,0,0,mobile,C1,email,B833
6208,1588,2026-02-20,7.4,7,4,0,0,0,0,0,0,mobile,C1,email,B662
6207,1588,2026-03-07,1.8,8,1,1,1,0,0,0,0,tablet,C3,site,B568
6206,1588,2026-03-11,10.4,6,0,0,0,0,0,0,0,mobile,C2,site,B239
6209,1589,2026-02-11,7.7,13,3,0,0,0,0,0,0,mobile,C1,email,B573
6211,1590,2026-02-13,12.8,16,1,0,0,0,0,0,0,mobile,C5,ad,B116
6210,1590,2026-02-16,10.9,7,1,0,1,1,1,0,0,mobile,C5,site,B700
6212,1591,2026-02-15,10.3,9,1,1,0,0,0,0,0,mobile,C1,ad,B934
6216,1592,2026-01-13,17.1,12,1,0,0,0,0,0,0,mobile,C4,site,B588
6215,1592,2026-01-18,5.9,9,1,0,1,0,0,0,0,tablet,C1,email,B315
6220,1592,2026-01-25,7.2,8,1,0,1,0,0,0,0,mobile,C5,site,B739
6218,1592,2026-02-15,1.0,12,0,0,0,0,0,0,0,tablet,C4,site,B561
6213,1592,2026-02-23,4.9,11,0,1,0,1,0,0,0,mobile,C1,push,B709
6214,1592,2026-03-25,17.1,11,0,0,0,0,0,0,0,tablet,C4,site,B834
6217,1592,2026-03-30,1.5,6,1,0,0,0,1,0,0,mobile,C3,ad,B680
6219,1592,2026-03-30,8.9,8,0,1,1,0,0,0,0,tablet,C4,ad,B330
6222,1593,2026-01-31,1.0,2,0,0,0,0,0,0,0,tablet,C2,site,B318
6225,1593,2026-02-13,8.4,12,2,0,0,0,0,0,0,desktop,C2,email,B780
6224,1593,2026-02-14,12.0,8,5,0,0,0,0,0,0,mobile,C1,push,B440
6221,1593,2026-02-16,14.5,12,2,0,0,1,1,0,0,desktop,C1,site,B879
6223,1593,2026-02-28,7.9,10,3,0,0,0,0,0,0,mobile,C5,site,B938
6226,1594,2026-01-24,15.4,10,2,0,1,0,0,0,0,mobile,C5,push,B456
6227,1594,2026-02-26,13.9,11,0,0,1,0,0,0,0,mobile,C4,push,B654
6229,1594,2026-02-26,7.2,12,0,0,0,0,0,0,0,desktop,C4,site,B614
6228,1594,2026-03-07,5.1,13,1,1,0,0,0,0,0,mobile,C3,site,B451
6233,1595,2026-01-16,9.4,7,1,1,0,0,0,0,0,desktop,C1,email,B516
6230,1595,2026-02-04,1.6,9,1,0,0,0,0,0,0,mobile,C4,site,B578
6234,1595,2026-02-28,4.3,8,0,1,0,0,0,0,0,desktop,C3,site,B543
6231,1595,2026-03-21,6.5,12,1,1,0,0,0,0,0,desktop,C1,site,B828
6232,1595,2026-03-24,5.8,8,1,0,1,0,0,0,0,tablet,C4,site,B155
6235,1596,2026-03-04,11.2,12,1,0,0,1,0,0,0,mobile,C4,push,B200
6239,1597,2026-01-15,2.7,8,1,1,0,1,0,0,0,mobile,C5,ad,B794
6236,1597,2026-01-16,4.8,5,2,0,1,0,0,0,0,desktop,C4,site,B523
6237,1597,2026-01-27,5.5,10,1,0,0,0,0,0,0,mobile,C5,email,B908
6238,1597,2026-02-02,4.2,5,1,1,1,0,0,0,0,mobile,C5,site,B396
6240,1597,2026-03-08,5.7,12,1,0,1,1,0,0,0,desktop,C2,email,B645
6245,1598,2026-01-21,6.5,2,2,0,0,0,0,0,0,desktop,C1,email,B339
6241,1598,2026-02-14,11.3,9,1,0,0,0,1,0,0,mobile,C5,email,B525
6242,1598,2026-02-20,4.5,9,1,0,1,1,0,0,0,desktop,C5,site,B733
6243,1598,2026-02-24,5.1,4,1,0,0,0,0,0,0,mobile,C1,site,B926
6246,1598,2026-03-07,13.3,10,2,0,0,0,0,0,0,mobile,C4,push,B306
6244,1598,2026-03-22,4.2,6,2,1,1,0,0,0,0,mobile,C4,site,B830
6250,1599,2026-01-10,11.3,11,3,0,1,0,0,0,0,mobile,C5,email,B123
6253,1599,2026-01-17,1.0,11,1,0,0,0,0,0,0,desktop,C4,ad,B463
6249,1599,2026-01-23,13.6,10,1,0,1,0,1,0,0,tablet,C3,push,B169
6247,1599,2026-02-04,9.8,11,0,0,0,0,0,0,0,mobile,C4,site,B447
6248,1599,2026-02-06,8.7,9,2,0,0,0,0,0,0,desktop,C3,ad,B647
6252,1599,2026-03-23,11.4,14,1,0,0,0,0,0,0,desktop,C4,site,B188
6251,1599,2026-03-29,16.0,13,0,0,0,0,0,0,0,mobile,C3,site,B144
6255,1600,2025-12-31,6.3,7,1,0,1,0,0,0,0,desktop,C1,email,B262
6254,1600,2026-01-23,16.0,10,1,0,0,0,0,0,0,mobile,C5,site,B107
6261,1600,2026-01-25,8.9,12,1,0,0,0,0,0,0,mobile,C4,site,B515
6258,1600,2026-02-10,13.0,10,3,0,0,0,0,0,0,mobile,C5,email,B699
6257,1600,2026-02-13,7.6,9,2,1,0,0,0,0,0,mobile,C2,email,B348
6259,1600,2026-02-20,7.7,12,0,1,0,1,0,0,0,mobile,C4,site,B735
6260,1600,2026-03-13,14.2,14,0,1,0,0,0,0,0,desktop,C3,email,B153
6256,1600,2026-03-25,11.0,15,1,0,0,0,1,0,0,mobile,C4,email,B252
6269,1601,2026-01-04,9.9,7,0,0,0,0,0,0,0,mobile,C4,ad,B280
